source,experiment,stain,subject_id,intensity_mean,intensity_std,intensity_skew,intensity_kurt,freq_band0,freq_band1,freq_band2,freq_band3,freq_band4,grad_mean,grad_std,gmm_mean1,gmm_mean2,gmm_weight1,gmm_std1,PC1,PC2,PC3,PC4,PC5
synthetic,D,,synth_D_080,9.724272,2.6335769,-0.9179717,-0.51124144,2.3064864,1.9836764,2.6575646,2.9312062,3.0617964,2.4567256,0.20444477,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-2.4020472,-1.0033171,0.6365818,-0.68412775,-0.5233059
synthetic,D,,synth_D_081,9.573185,2.9820702,-0.9087269,-0.5111291,2.3376606,1.9685041,2.5952034,2.8497941,2.9965622,3.0608222,0.5414978,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-2.3602152,-0.3473935,0.8470453,-0.2889588,-0.46328998
synthetic,D,,synth_D_082,10.433865,2.857285,-0.91736543,-0.5112737,2.0285938,1.9195162,2.542203,2.8994868,3.1799748,3.3206666,0.34484932,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.5570726,-0.408247,0.41102254,-0.2660393,-0.68014514
synthetic,D,,synth_D_083,14.150718,2.8902164,-0.94740325,-0.51134026,2.5628662,2.3525498,3.150826,3.4690595,3.6502535,2.8397155,0.39088383,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.051365,-1.8540447,0.107164145,-0.49064767,-0.33089918
synthetic,D,,synth_D_084,13.8820915,3.2304404,-0.94119126,-0.5114986,2.4364355,2.39167,3.1372266,3.4950843,3.7394364,3.996626,0.9377379,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.185957,-0.5875318,0.36438763,-0.14131413,-0.26911414
synthetic,D,,synth_D_085,15.399057,3.1961284,-0.9432638,-0.51144356,2.6372263,2.4357777,3.2285163,3.53423,3.6970131,3.6722848,0.86632013,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,3.4948044,-1.3395591,0.013878465,-0.045650348,-0.14841639
synthetic,D,,synth_D_086,14.581485,3.4432375,-0.9362701,-0.51130104,2.2874386,2.0787637,2.7491746,3.1364565,3.4161987,3.7014134,0.5815911,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.4941616,-1.2266448,-0.10438514,0.49757564,-0.48540926
synthetic,D,,synth_D_087,12.372061,2.378862,-0.9156392,-0.5115482,2.2236464,2.1862302,2.9857035,3.2857413,3.5046196,9.173725,3.3779778,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.0846825,5.317792,-0.33694685,0.24109124,0.36583018
synthetic,D,,synth_D_088,10.708228,3.378932,-0.9092536,-0.5113423,2.3894083,2.1377568,2.7486734,3.047236,3.2041514,3.9921782,1.1044269,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-0.90522003,0.32377076,0.96495664,0.06958552,-0.25989068
synthetic,D,,synth_D_089,14.688495,3.2280326,-0.94190913,-0.51159114,2.5850227,2.5266876,3.2867882,3.5661952,3.7296457,5.775285,1.7828889,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,3.486847,1.046541,0.16490269,0.1604944,-0.02406691
synthetic,D,,synth_D_090,17.179354,2.5140696,-0.9552276,-0.51171803,2.58484,2.534327,3.4563963,3.895482,4.198849,9.99959,3.5054197,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,7.0139446,4.7492237,-1.0447434,0.3925786,0.3846128
synthetic,D,,synth_D_091,10.260984,2.926986,-0.9149858,-0.5113545,2.3577645,2.0983765,2.6617765,2.9291546,3.082391,3.9771233,0.9595542,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.4294529,0.4203472,0.6583084,-0.18483774,-0.33456326
synthetic,D,,synth_D_092,9.374797,2.4563203,-0.9236467,-0.51149964,2.1847034,2.2208781,2.9232857,3.1891963,3.3064213,5.8595157,2.065253,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.589076,2.7856822,0.69360363,-0.5634801,0.09006049
synthetic,D,,synth_D_093,11.12443,2.7422717,-0.9310812,-0.51139253,2.215742,2.108222,2.645871,2.9498432,3.1947863,5.0748987,1.420256,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-0.35609627,1.3207588,0.20989835,-0.033128127,-0.20126556
synthetic,D,,synth_D_094,14.960967,1.9188366,-0.9291225,-0.51136446,2.5668893,2.4550066,3.4190168,3.826538,4.068598,9.887098,2.2076747,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,4.7945538,4.91908,-1.0383741,-0.38556874,-0.7956021
synthetic,D,,synth_D_095,12.7627535,3.302891,-0.93198746,-0.51164645,2.3826969,2.3902016,3.0884805,3.391377,3.586089,6.0867004,2.106015,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,1.7441425,1.9669216,0.5524901,0.23649593,0.07673408
synthetic,D,,synth_D_096,12.8581505,2.9576428,-0.9357514,-0.5114228,2.508336,2.347606,3.0519152,3.333225,3.4852998,4.2089057,1.1909505,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,1.228342,-0.01480937,0.35055625,-0.23275362,-0.09694587
synthetic,D,,synth_D_097,12.35278,3.0899765,-0.9095768,-0.51157326,2.2911472,2.2858794,3.051616,3.399203,3.6137178,9.131371,3.3021655,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.1915016,5.212653,0.2837795,0.5622978,0.19582488
synthetic,D,,synth_D_098,11.977098,3.0450823,-0.93393975,-0.51134104,2.453796,2.144878,2.8088088,3.0982606,3.2687576,3.4794333,0.7107419,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,0.0789547,-0.59767246,0.44168365,-0.1436901,-0.35037804
synthetic,D,,synth_D_099,10.397672,1.981163,-0.93092245,-0.5113578,2.2663827,2.1956556,3.0705411,3.4951286,3.7650287,8.566325,2.6509337,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,0.17742729,5.1709433,0.11292553,-0.6773657,-0.16838978
synthetic,D,,synth_D_100,17.09251,2.3987403,-0.9541869,-0.5116786,2.6464074,2.6073349,3.5793612,3.9796162,4.217742,10.978841,3.0630462,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,7.19586,5.525814,-1.1565822,0.26002973,-0.3337834
synthetic,D,,synth_D_101,15.808996,2.9238877,-0.96236295,-0.51134366,2.6761415,2.386005,3.213522,3.498697,3.6453998,2.7588525,0.22764824,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,3.538681,-2.4632852,-0.2975849,-0.3038113,-0.37984914
synthetic,D,,synth_D_102,11.537799,2.2627537,-0.92233473,-0.5114361,2.3547091,2.269858,3.1751456,3.609598,3.9077108,10.198267,2.9836307,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,1.7457161,6.3949575,-0.016293645,-0.2498418,-0.38904738
synthetic,D,,synth_D_103,15.612848,3.0718358,-0.9504969,-0.5114733,2.4351172,2.2395492,2.9854195,3.3607337,3.6433783,3.3324082,0.4656106,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,3.4339428,-1.839333,-0.37248826,0.048532322,-0.37886637
synthetic,D,,synth_D_104,10.359945,3.6963928,-0.89261174,-0.51115924,2.4207673,1.9711974,2.6552997,2.9228137,3.0479202,2.8698277,0.36600846,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.6051245,-0.858377,1.1903251,0.18402828,-0.6380878
synthetic,D,,synth_D_105,15.996371,3.4024003,-0.95106965,-0.5115207,2.3468952,2.2809854,2.984457,3.363411,3.645874,4.964572,1.2296326,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,4.2742786,-0.27177548,-0.35293543,0.5979662,-0.23258565
synthetic,D,,synth_D_106,15.513887,3.0373185,-0.9473031,-0.51145995,2.7522545,2.5815828,3.3908815,3.5945005,3.6635618,4.018253,1.0490936,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,3.743536,-0.98600745,-0.030145764,-0.1844791,-0.05652748
synthetic,D,,synth_D_107,17.668903,3.118565,-0.9754802,-0.5112069,2.7696497,2.5255094,3.4002974,3.7007637,3.8666494,3.3171496,0.5776391,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,5.523039,-2.3878002,-0.49724996,-0.0572816,-0.18865179
synthetic,D,,synth_D_108,15.2319,3.2009885,-0.935771,-0.51156,2.5886788,2.4049013,3.1468785,3.4614346,3.6409523,4.2021413,1.1202198,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,3.4526253,-0.7426319,-0.03990686,0.11238603,-0.09090148
synthetic,D,,synth_D_109,15.292078,3.3798366,-0.9308621,-0.5114296,2.6512284,2.4087756,3.2314794,3.5553195,3.736808,3.2854955,0.58446616,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,3.3084812,-1.7582786,0.19652307,-0.03405015,-0.32030547
synthetic,D,,synth_D_110,13.184747,2.3712065,-0.92038316,-0.5115362,2.377562,2.2806919,3.136516,3.5765917,3.8774672,9.794948,3.3494582,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,3.1401424,5.658407,-0.35760248,0.09455712,0.14991404
synthetic,D,,synth_D_111,10.712363,3.1299567,-0.91069794,-0.511429,2.2501693,1.9098126,2.4927542,2.8419552,3.0964832,3.386398,0.57947975,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.2567282,-0.38692236,0.5491551,0.043461278,-0.5083124
synthetic,D,,synth_D_112,11.011494,2.722546,-0.9190323,-0.5116369,2.2104154,2.3335695,3.203878,3.6370313,3.934815,10.353202,4.1116023,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,1.4444714,7.0151587,0.5632683,0.09579076,0.5140357
synthetic,D,,synth_D_113,17.224976,2.4642942,-0.93266,-0.51148677,2.5311706,2.4845438,3.3906403,3.8223412,4.120708,10.216587,3.4884026,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,7.053076,4.920842,-1.2069985,0.48731512,0.31269407
synthetic,D,,synth_D_114,12.960292,3.1555169,-0.9190792,-0.5114756,2.4317546,2.3071916,2.9450355,3.2301166,3.4326572,5.3030796,1.8361374,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,1.6039705,1.1164448,0.31230104,0.22879417,0.12372185
synthetic,D,,synth_D_115,16.933191,3.539556,-0.951204,-0.5115505,2.6463013,2.4792364,3.3203943,3.68301,3.9137743,3.5594873,0.6041962,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,4.941927,-1.9833755,-0.07182014,0.18661375,-0.34554207
synthetic,D,,synth_D_116,11.265102,3.4111664,-0.90889025,-0.5112817,2.429463,2.1794946,2.9253454,3.2144072,3.3595235,3.1767998,0.52470464,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-0.556139,-0.739892,1.0012833,-0.1827266,-0.5199893
synthetic,D,,synth_D_117,13.624529,3.2910473,-0.9321614,-0.5114296,2.5748749,2.2979054,3.0658238,3.3673654,3.5172446,3.2815185,0.5923653,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,1.6850557,-1.2864339,0.4197122,-0.0998631,-0.36708766
synthetic,D,,synth_D_118,9.850435,3.470365,-0.9002872,-0.5112491,2.3269215,2.1321611,2.6543639,2.942007,3.0983148,4.3969107,1.4312339,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.5992174,1.0230825,1.1703728,0.20714273,-0.13560341
synthetic,D,,synth_D_119,11.156352,3.2912343,-0.9120499,-0.51109344,1.988315,1.8731449,2.4721234,2.8394973,3.1058755,4.378652,0.8568349,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-0.6080437,0.4483831,0.37204158,0.39777857,-0.577297
synthetic,D,,synth_D_120,10.267089,2.2165847,-0.90583897,-0.5109423,2.2165816,2.2510076,3.1179247,3.4917884,3.7061987,9.863205,2.536659,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,0.4011898,6.312538,0.15769732,-0.40478742,-0.73351645
synthetic,D,,synth_D_121,12.773698,3.302543,-0.92137504,-0.5114053,2.1862228,2.0651255,2.6905239,3.0724678,3.3641076,4.2514443,0.82326674,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,0.9750414,-0.12325406,0.21270359,0.30713367,-0.50341904
synthetic,D,,synth_D_122,16.815277,2.1583354,-0.93294656,-0.51148397,2.5625968,2.4890885,3.373029,3.776993,4.0353928,9.092321,2.7778947,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,6.297718,3.8259604,-1.2937549,0.06118104,0.05364324
synthetic,D,,synth_D_123,17.104153,2.2918792,-0.93517184,-0.5116014,2.6400824,2.5389388,3.481029,3.869693,4.1128573,8.846631,3.1003046,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,6.592558,3.6233752,-1.11427,0.08296406,0.42169356
synthetic,D,,synth_D_124,18.624758,2.0059478,-0.949146,-0.51166916,2.7790236,2.691359,3.68092,4.035676,4.248863,8.892867,2.6316738,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,8.024376,3.112335,-1.6028591,-0.16178365,0.0829394
synthetic,D,,synth_D_125,16.576092,3.0495017,-0.9457786,-0.5112891,2.4174886,2.1928136,2.9128172,3.3080404,3.5972397,3.8220496,0.6655487,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,4.3953686,-1.6222069,-0.7612492,0.33071226,-0.3009206
synthetic,D,,synth_D_126,11.337167,3.2730367,-0.9133196,-0.5113152,2.4519637,2.1722267,2.9077878,3.1764097,3.318041,2.9617546,0.4145577,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-0.5829725,-0.9809277,0.8726696,-0.26694012,-0.5246239
synthetic,D,,synth_D_127,16.894081,2.1415052,-0.94090486,-0.51147836,2.327761,2.2970266,3.165638,3.6341674,3.970747,11.1894655,3.0319343,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,6.7981853,5.749317,-1.7408538,0.5452976,-0.38988543
synthetic,D,,synth_D_128,11.331365,3.1678581,-0.9190679,-0.5112607,2.4233263,2.2134795,2.886558,3.1797245,3.3379056,3.4917238,0.7728924,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-0.43592453,-0.3799603,0.78837645,-0.2422748,-0.34925413
synthetic,D,,synth_D_129,10.390178,3.153586,-0.91733545,-0.511275,2.179457,2.042761,2.6735413,3.034734,3.287811,3.733486,0.6854413,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.3413534,0.071400404,0.79953516,-0.16536479,-0.552081
synthetic,D,,synth_D_130,15.020234,2.602049,-0.95109123,-0.51155853,2.5753472,2.5194318,3.378863,3.6866393,3.8361218,6.875115,2.313469,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,4.0927486,2.1678495,-0.34387076,-0.12932543,0.20865966
synthetic,D,,synth_D_131,17.345566,3.381014,-0.96637803,-0.5114932,2.7667642,2.522909,3.349337,3.6487167,3.8051827,3.9154224,0.96303046,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,5.409338,-1.6622531,-0.28577292,0.24434741,-0.07751559
synthetic,D,,synth_D_132,10.731294,3.1185424,-0.91547936,-0.51138353,2.4081976,2.1704159,2.9336236,3.2225084,3.3541343,2.7754006,0.31509516,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.1812277,-0.98579264,0.9662794,-0.5269604,-0.5654124
synthetic,D,,synth_D_133,15.116999,3.0432851,-0.93985355,-0.5113854,2.6424718,2.3732157,3.20998,3.4971085,3.6380103,2.6956844,0.2287887,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.906683,-2.3281522,-0.024737239,-0.3203649,-0.40948486
synthetic,D,,synth_D_134,19.322956,2.54286,-0.96717024,-0.5114531,2.3475788,2.3548136,3.1222835,3.4807532,3.7501352,7.2313538,2.538899,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,7.9064465,1.2914946,-1.9027735,0.78735054,0.5270395
synthetic,D,,synth_D_135,10.461358,3.0102448,-0.9090818,-0.5112225,2.3600874,2.000212,2.6456282,2.9285972,3.0973423,3.0233376,0.57940674,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.522541,-0.6215925,0.6920005,-0.23132096,-0.3831352
synthetic,D,,synth_D_136,15.264059,2.0923462,-0.9455437,-0.51148593,2.5249112,2.442195,3.3290474,3.7462084,4.022445,8.721708,2.9567995,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,4.7971687,4.006809,-0.87159765,-0.1891136,0.27405238
synthetic,D,,synth_D_137,19.073692,1.7591136,-0.9648924,-0.5114075,2.6047668,2.485533,3.4066734,3.8588223,4.164513,10.225853,2.4176323,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,8.591402,4.1087265,-2.3077784,0.1222973,-0.49137688
synthetic,D,,synth_D_138,17.103502,2.3595936,-0.9393022,-0.511694,2.6781075,2.5939176,3.5420034,3.9140701,4.1442933,9.141079,2.993304,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,6.700264,3.8519013,-1.0479503,0.082886666,0.21496035
synthetic,D,,synth_D_139,17.650286,2.1897933,-0.9483559,-0.51156086,2.5051348,2.4542034,3.3268282,3.5830464,3.7265592,8.3437,3.0218349,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,6.766636,2.9667256,-1.5846237,0.3562171,0.5835316
synthetic,D,,synth_D_140,13.007911,2.2284558,-0.92226565,-0.5113489,2.2606196,2.213972,2.981735,3.3505726,3.585467,8.225474,2.4505978,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.3656883,4.0046215,-0.5742105,-0.044777498,-0.13587497
synthetic,D,,synth_D_141,8.415475,2.5672054,-0.88471144,-0.51037425,2.179612,1.8496758,2.460189,2.7421045,2.9133918,2.4658122,0.25900513,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-3.6976357,-0.6092248,0.76033723,-0.67325115,-0.5206803
synthetic,D,,synth_D_142,11.762452,2.76816,-0.928418,-0.5115262,2.4348552,2.4805691,3.309222,3.5677495,3.6749802,7.7783318,2.2548077,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,1.3354368,3.8811848,0.4751681,-0.2528903,-0.31388998
synthetic,D,,synth_D_143,16.419611,2.8189178,-0.9499427,-0.51150054,2.686713,2.579048,3.418414,3.7233124,3.9042933,4.294686,1.0657164,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,4.667671,-0.96297026,-0.38436568,-0.2985087,-0.070960626
synthetic,D,,synth_D_144,10.701175,2.5565495,-0.9214386,-0.51145405,2.1802704,2.05632,2.5790045,2.8809495,3.1062353,4.986086,1.2318807,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-0.8388901,1.3114977,0.10707748,-0.1534758,-0.33475113
synthetic,D,,synth_D_145,10.734046,2.908421,-0.91433185,-0.5115639,2.206773,2.0520494,2.581062,2.89408,3.1574092,4.813793,1.3975378,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-0.79232407,1.173851,0.40448868,0.059622183,-0.17974125
synthetic,D,,synth_D_146,17.05222,3.02528,-0.97952574,-0.51114184,2.543923,2.3911462,3.1846876,3.5712028,3.837136,3.554806,0.5964517,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,4.919363,-1.9923353,-0.600109,0.0047451705,-0.26395
synthetic,D,,synth_D_147,15.965968,2.8645315,-0.95015603,-0.5111673,2.6822155,2.5088599,3.3408606,3.6407707,3.807564,3.3402276,0.7618921,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,3.948637,-1.7959259,-0.24123979,-0.3719496,-0.06506263
synthetic,D,,synth_D_148,16.369335,2.9081483,-0.9571381,-0.5110466,2.5401442,2.2978988,3.075079,3.455301,3.7023282,2.9763312,0.23987249,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,4.049328,-2.4293325,-0.5858208,-0.12690394,-0.41448742
synthetic,D,,synth_D_149,15.089331,3.0968204,-0.96019727,-0.5114934,2.6083121,2.5297348,3.3546035,3.6644554,3.8286202,3.6834276,0.8002768,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,3.2815533,-1.237231,0.14729178,-0.3252073,-0.22006272
synthetic,D,,synth_D_150,14.024591,3.1909218,-0.93813044,-0.5112324,2.2643735,2.0690908,2.7450569,3.1166465,3.4048336,3.813714,0.5376483,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,1.9862328,-0.95789194,-0.15341997,0.2732103,-0.5512613
synthetic,D,,synth_D_151,16.648268,2.7744555,-0.95247227,-0.5116047,2.5237212,2.4607885,3.2331018,3.5991895,3.848543,5.149489,1.4613758,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,5.0189495,-0.1454966,-0.6990783,0.023592249,0.036871925
synthetic,D,,synth_D_152,19.017986,2.2830377,-0.9518317,-0.5116783,2.7909465,2.686844,3.6215928,3.9262216,4.088867,7.14218,2.4449017,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,7.888323,1.3353641,-1.4488741,-0.025847971,0.47233176
synthetic,D,,synth_D_153,13.480075,3.3367872,-0.9328909,-0.51140326,2.1969094,2.11697,2.8391042,3.2474809,3.544851,3.9723017,0.5547049,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,1.6162806,-0.6498318,0.18312633,0.17320861,-0.64455724
synthetic,D,,synth_D_154,11.733003,3.0793505,-0.92081404,-0.51116866,2.4528973,2.184941,2.9482312,3.2381153,3.3953588,2.9638443,0.35678273,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-0.21797276,-1.0900965,0.667853,-0.41198182,-0.5359405
synthetic,D,,synth_D_155,10.635674,3.3540082,-0.9087336,-0.51141554,2.3241298,2.0701954,2.7081583,3.0498443,3.276058,3.601657,0.72956663,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.1065884,-0.12078333,0.94365203,-0.03781174,-0.48619455
synthetic,D,,synth_D_156,11.4848385,2.2665157,-0.9178508,-0.5115343,2.3934915,2.3479772,3.2662435,3.6540337,3.9081244,8.909865,3.2548027,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,1.4262819,5.3484526,0.23022592,-0.44074708,0.28338695
synthetic,D,,synth_D_157,13.421028,3.2686613,-0.9300924,-0.5116041,2.525639,2.531448,3.2946346,3.5735466,3.7447233,5.6150255,1.5646482,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.298851,1.200933,0.54661524,-0.048948392,-0.24235044
synthetic,D,,synth_D_158,11.211766,2.4947214,-0.9288092,-0.51161325,2.2347713,2.320701,3.2100034,3.671553,3.9897087,11.191196,3.609938,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,1.7975111,7.5683346,0.23438156,-0.023397729,-0.18674873
synthetic,D,,synth_D_159,15.132566,3.2292783,-0.93906546,-0.51141536,2.2712603,2.1810305,2.9354813,3.3396182,3.6322327,3.5596464,0.44805545,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,3.0362206,-1.5167043,-0.23212647,0.16442509,-0.51630855
synthetic,D,,synth_D_160,12.601813,1.8959352,-0.92520463,-0.51147,2.423805,2.3147285,3.2051287,3.598096,3.8563302,8.038654,2.7809582,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.1050873,4.1157026,-0.36083806,-0.61197037,0.24223734
synthetic,D,,synth_D_161,10.544569,3.0585542,-0.90804154,-0.5113225,2.3936741,2.121811,2.7562344,3.06055,3.2270925,3.6304717,0.8290442,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-1.1884804,-0.012288332,0.80467904,-0.252639,-0.35918033
synthetic,D,,synth_D_162,13.008072,3.5433376,-0.92805946,-0.51155865,2.0615125,2.0647442,2.702311,3.0819952,3.364753,5.5479217,1.2117404,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,1.5551529,1.0747261,0.19153059,0.6972753,-0.5911201
synthetic,D,,synth_D_163,12.439496,2.3627427,-0.9230675,-0.5115167,2.4668322,2.4190807,3.347662,3.7170718,3.9205692,9.819296,2.487188,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.5103989,5.634618,-0.08039796,-0.3029338,-0.6939039
synthetic,D,,synth_D_164,14.171712,3.4719982,-0.94245434,-0.5113782,2.6059864,2.4438417,3.2263522,3.5314317,3.6975722,3.8997757,1.0114654,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.4883041,-0.7542944,0.54985464,0.001336053,-0.18936501
synthetic,D,,synth_D_165,14.474552,3.0810568,-0.9442648,-0.51148736,2.5854821,2.4793549,3.2714179,3.5777743,3.7416687,3.9194415,0.93519455,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,2.7455616,-0.8115232,0.21595776,-0.27447736,-0.19459318
synthetic,D,,synth_D_166,17.84397,3.0354335,-0.95438856,-0.5113731,2.7731545,2.5369432,3.4377494,3.7447948,3.9024763,2.606519,0.2092896,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,5.486019,-3.182082,-0.5414263,-0.25362158,-0.2789101
synthetic,D,,synth_D_167,17.685768,2.802628,-0.9712416,-0.5112352,2.7589843,2.644462,3.5517988,3.8532052,3.9884286,3.055735,0.5028153,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,5.521042,-2.6083922,-0.5662352,-0.48173153,-0.12924658
synthetic,D,,synth_D_168,16.273075,2.0346143,-0.9483107,-0.5114483,2.6283267,2.5701244,3.5385492,3.9408107,4.190446,9.897882,2.7492025,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,6.10441,4.723358,-1.138163,-0.21300076,-0.25529814
synthetic,D,,synth_D_169,11.131631,3.6050496,-0.90326136,-0.5112136,2.129887,1.8976023,2.393643,2.7519069,3.0116162,4.4584713,0.9842429,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-0.59625053,0.53168035,0.580232,0.70357555,-0.5264319
synthetic,D,,synth_D_170,17.302261,3.1730134,-0.9610954,-0.5115269,2.704553,2.6578705,3.5264888,3.8584418,4.031869,4.4301257,1.3018508,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,5.6201134,-1.0392628,-0.25637913,-0.046237692,0.086100474
synthetic,D,,synth_D_171,11.762652,3.1821942,-0.9083684,-0.51111656,2.287246,2.010656,2.6890035,3.0614002,3.31504,3.0718963,0.39494577,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-0.27834892,-1.015372,0.49645913,-0.07997875,-0.54680985
synthetic,D,,synth_D_172,8.3119135,2.65655,-0.8944027,-0.5108129,2.1208768,1.7688451,2.3159437,2.6476676,2.8780854,2.6387036,0.35346204,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,-3.7928066,-0.41026616,0.73883975,-0.47741187,-0.5070728
synthetic,D,,synth_D_173,15.582847,2.9663079,-0.95943177,-0.5117136,2.66063,2.6042607,3.4418097,3.6961584,3.832165,5.886316,1.746112,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,4.3720093,0.9084654,-0.14889562,-0.03908597,-0.017961964
synthetic,D,,synth_D_174,13.243648,3.1682646,-0.9273582,-0.511489,2.365192,2.2408042,2.8588724,3.198628,3.4567604,5.2318673,1.4061247,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,1.7803631,0.82868195,0.14103067,0.27342528,-0.24295042
synthetic,D,,synth_D_175,10.890146,2.4384184,-0.9264451,-0.5116812,2.3644981,2.4170563,3.3668652,3.7700117,4.0263724,9.972496,3.2410429,5.9604645e-08,2.3841858e-07,0.0,-2.9802322e-08,1.2434931,6.4669027,0.5120758,-0.43015677,-0.13885401
